,PC1,PC2,PC3,PC4,PC5
PSMD9,0.798176202941905,0.96320930550381,0.94566716543391,0.945961146408553,0.946063966196688
PSME1,0.788921466161824,0.935767070096511,0.944746246079154,0.945754079537505,0.945681938499032
PSME2,0.78880229256831,0.929000920856422,0.94667471691527,0.945477123037239,0.945843474687676
PSME4,0.815364183640716,0.943121819126077,0.952741921941453,0.944628577457097,0.94836992131996
PSMF1,0.793273453247312,0.933851764257888,0.946414809966337,0.944974620330248,0.945710473394785
PSORS1C2,0.999832500969978,0.959450206874001,0.946931061685023,0.945618030852674,0.946164246008008
PTAFR,0.946893898009698,0.941594062861385,0.953248681949131,0.944413816755526,0.940827084270857
PTCH1,0.956019215636521,0.961717611107564,0.946244382518481,0.946480509170994,0.945933531950079
PTDSS1,0.982025310710783,0.944486276257983,0.949943087486011,0.949218015369284,0.947285882144191
PTEN,0.727769308368552,0.949312806115524,0.947157730585265,0.94209903570751,0.946782877157872
PTGER3,0.960281410455616,0.954799414915724,0.944791440497577,0.94680006936096,0.942112618960888
PTGES3,0.994831427107338,0.92459269864014,0.946064799986912,0.946570702790543,0.945718189341308
PTGS2,0.94291039716077,0.964415256067152,0.946995441907057,0.947894271383714,0.947339548059359
PTH2R,0.973407260795081,0.95294869979528,0.950911738589357,0.944555087281736,0.948097617371432
PTK2,0.696986328141135,0.944609435819715,0.949193705563298,0.945866791695282,0.943372554700034
PTMA,0.994906995279656,0.928877653080514,0.946547115241453,0.946875550791275,0.946441601973862
PTPN1,0.881488283664396,0.962767458260842,0.946280509939888,0.946271668820288,0.9458588684455
PTPRC,0.894315478247757,0.944047977384725,0.950216119092436,0.944193642357174,0.947600826760499
PTS,0.986323170010655,0.939460885877855,0.950227646051764,0.946311987733635,0.944375616548176
PYCR1,0.986332983800581,0.939996391905276,0.949078221024635,0.945541060288176,0.943775482940227
PYGB,0.977651360046238,0.945110236855843,0.949194722405366,0.948664737128006,0.947081112376466
QPRT,0.990788845698815,0.943789046749561,0.947538467793257,0.940804203664773,0.946909097664887
RAB11A,0.955491417667087,0.931791028922154,0.946009805884069,0.946112634453801,0.946197129619129
RAB8B,0.999830268920576,0.959346961956847,0.9468113040253,0.946136497945132,0.945786905799694
RAB9A,0.995071764370161,0.938204432205464,0.950852923562169,0.945932848774062,0.944281055814314
RABGGTA,0.995049113221056,0.936913101789729,0.945634635855848,0.946243862312282,0.946073636471479
RABGGTB,0.995047914141934,0.936861784961857,0.94664747532501,0.946695359040111,0.946022909166632
RAD51,0.942660112343749,0.950186082236151,0.949016064812091,0.94548725474183,0.94367077587885
RAF1,0.311073550313315,0.944089062622011,0.946612318768977,0.946795159775979,0.946817656488297
RALBP1,0.960111953179436,0.945211043171443,0.949480476701739,0.94886360409789,0.947163199937972
RAMP1,0.973247551147151,0.944082424775367,0.944343122766699,0.947316968225292,0.941035978933284
RARA,0.951293779066354,0.942505635604223,0.940949281694872,0.948186553880453,0.945805314751853
RARB,0.977870221259316,0.95743358599823,0.946022215038569,0.946141569391708,0.946128687882256
RARRES1,0.999540990247356,0.943082205563099,0.951441725353089,0.950331632818543,0.94769416647464
RB1,0.798135636788461,0.960924837377909,0.946089323527302,0.946316892968737,0.94592274254944
RBMS3,0.99983495077787,0.959606585898895,0.944677050047379,0.946368710733673,0.947068823090832
RBP1,0.995112171880808,0.940684042314349,0.950272658982819,0.95106145987775,0.943998483650396
RCVRN,0.999841817091279,0.959997378992604,0.946058902749895,0.946107336915171,0.946064323109332
RDH11,0.986375143909426,0.942295825165834,0.945959766444789,0.942817872846984,0.943082053326804
RET,0.977905233033657,0.959425365052743,0.944480790283279,0.946028560912734,0.945159564886748
RFK,0.990797619892726,0.944570013582296,0.944752904752846,0.947105255862582,0.942256544024584
RGS4,0.982275611943267,0.958610028029049,0.946386286150404,0.946691903700211,0.944723029163085
RHO,0.951557785767685,0.957391557015172,0.946169297886496,0.946238475287689,0.94604345708574
RIPK2,0.86816113074227,0.953223826620137,0.954021713744801,0.95152645776215,0.947727495284988
RNASE1,0.999783980760119,0.95673305197096,0.946195443742643,0.946424913426435,0.945912096652966
RNASE2,0.999830509994715,0.959354722832091,0.946830595067717,0.946062702704166,0.946064087197474
RNASE4,0.999567486012238,0.94446260306585,0.942672486839579,0.947392812393585,0.949196112176504
ROCK2,0.872696033218173,0.961529648689578,0.946364049230309,0.946177446369743,0.946198642270097
RORA,0.955975584221663,0.959217881273656,0.945641968879677,0.945972829376441,0.946702263293999
ROS1,0.99982889307113,0.959266230494402,0.946385245229898,0.946120571715222,0.945987908173704
RPL11,0.942216950697681,0.925085151249847,0.945491147957797,0.94706306403896,0.947590618974023
RPL15,0.95101817177007,0.92683197749745,0.945949090167005,0.947067385097462,0.946896942616862
RPL19,0.950925178596813,0.921494283352184,0.945305056347635,0.945206265375337,0.946933012889143
RPL23A,0.95104625230875,0.928411642933334,0.945341029697392,0.946579086974189,0.946390968799672
RPL26L1,0.951120968947312,0.932670136919092,0.946566993796187,0.946899996005307,0.945262987407023
RPL3,0.951141468104472,0.933807294494543,0.945350372450834,0.946778384441259,0.94703344485981
RPL37,0.951038255832674,0.927958676570859,0.946482094388172,0.94675403308082,0.946888244633533
RPL8,0.950929920422755,0.921843879074775,0.946405792633539,0.947210716411193,0.94620298632562
RPS6,0.889538425324317,0.921962411612031,0.9457027607393,0.947393588658732,0.94768636948025
RPS6KB1,0.824167580754738,0.945011190173818,0.945578770358319,0.943381845941132,0.942326966424469
RRM1,0.973076245695433,0.934323363480301,0.946796293594856,0.947367907076867,0.945537933026748
RRM2,0.942419651527718,0.936515335544604,0.956474895657567,0.943019951005017,0.939504635366036
RSL24D1,0.995003735554092,0.934355021443095,0.945653794556086,0.946751476275543,0.946501425618347
RXRA,0.87682225848396,0.94685687902836,0.942980102570829,0.947223734084537,0.948953364932152
RXRB,0.947275379748751,0.963217263601167,0.9461602896526,0.946187972291231,0.946190622726029
RYR2,0.973483430915457,0.957358586823026,0.946194115614969,0.946433667141633,0.94607214534408
RYR3,0.991097105635598,0.961477697124662,0.946355937369589,0.946634076405837,0.946264188212971
S100A11,0.999105406046092,0.918232960507951,0.946843932173404,0.945676546277139,0.947459498042105
S100A13,0.99927213435967,0.927782007872691,0.944339428481741,0.948149509978523,0.94660535314436
S100A4,0.999339754511423,0.931554331575641,0.947070664826973,0.946764225948964,0.947334349614129
S100A7,0.99512398905956,0.940763531926096,0.94881608515022,0.935916872811426,0.947509847587725
S100B,0.934048058360277,0.959276191973174,0.951260060467701,0.949796251863716,0.947714268910278
S100G,0.999833373460815,0.959541374034186,0.945747466785822,0.946383842439004,0.944999675238182
S100P,0.999381599693352,0.933820432037547,0.951349194119562,0.94232920221126,0.942395492388784
SARS,0.986324887484266,0.939697251038113,0.944984387470179,0.950607988931878,0.945995202712384
SAT1,0.981755170878764,0.929046423152808,0.946836035963815,0.94557383575711,0.947268270337805
SCGB1A1,0.995451064763267,0.959683676488411,0.946233385772326,0.945994520480355,0.945962326309736
SCN10A,0.999843166910777,0.960079603172082,0.945977373487084,0.946296902833515,0.946166261622368
SCN11A,0.999859324192802,0.961003111669553,0.94605280589655,0.946427947884807,0.945895101534578
SCN2A,0.982356251341066,0.963156582048327,0.946305407346232,0.94645627610922,0.945994309726747
SCN3A,1,0.968967320049357,0.945831429171845,0.946292570997392,0.946156634041978
SCN3B,0.977984676566635,0.96392268272405,0.94569917925242,0.9462265801765,0.946151995952534
SCN4A,0.982253568346867,0.9573279298542,0.946060851235641,0.946233127067649,0.946132293696273
SCN5A,0.982305936368982,0.960308997479459,0.94621351152092,0.946553539897279,0.945977494163424
SCNN1A,0.990911283393974,0.950822161409596,0.941056287773845,0.942687113307826,0.9448419059035
SDC2,0.946776760208303,0.935037792375157,0.947769033571493,0.94833754786405,0.946213783349542
SDHA,0.946871521979027,0.940320535062399,0.949244358368879,0.945166043704921,0.943774532607446
SDHB,0.951112735595076,0.93219945277373,0.946812560531815,0.946923912187542,0.945684234121392
SDHC,0.951145649559433,0.934054065201666,0.945807189607509,0.946811656540775,0.946278242500232
SDHD,0.951579395273688,0.958621160414378,0.945989282715642,0.946449123828897,0.946277710445789
SEC14L2,0.995184059293392,0.9445668704515,0.942708693113434,0.947379342793375,0.949165428128684
SELE,0.977781022539239,0.952443849418064,0.946595447786168,0.949229265462882,0.950163383459794
SELL,0.955811399756975,0.949930290456283,0.948984097958718,0.945505077988854,0.943695918618502
SERPINA1,0.973064346849642,0.933607504523038,0.943827021682914,0.946657187588232,0.946983881673543
SERPINA5,0.995180191184015,0.94441930049456,0.944715153716317,0.947128584402311,0.942142981288747
SERPINB2,0.991082643314781,0.96067592240147,0.946956093246497,0.947190583287751,0.946453831054158
SERPINB3,0.999976567486043,0.967650516496076,0.946763309497745,0.946536550698486,0.945934527928015
SERPINC1,0.964708295633863,0.957087361789762,0.946039515839111,0.946126075130869,0.946037956848403
SERPIND1,0.995417231701767,0.957774828126921,0.946129294835706,0.946242371673991,0.946011431292409
SERPINF1,0.999315248031183,0.930085100959175,0.944796917812703,0.944695734999369,0.947862016699347
SFTPD,0.99101562838855,0.95686284938324,0.946233034193638,0.946534082899809,0.945742738784346
SGK1,0.968846287231511,0.943008191863881,0.950141659294555,0.944827120537939,0.947537728691261
SGPL1,0.97322067012736,0.942361547780168,0.946022436373809,0.942552951254116,0.943101245151651
SHMT2,0.990580700424463,0.932208866339181,0.948933107811367,0.946242505919344,0.945324317299996
SIGMAR1,0.999527012510206,0.942306434941377,0.948162804955998,0.949436457152192,0.943578770085668
SIRT3,0.990886524554785,0.94946223962842,0.942918253624986,0.944056655955824,0.945353595954535
SIRT4,0.995397435475652,0.956659177598686,0.946063504608609,0.946431280562616,0.946070387752824
SIRT5,0.995266021205147,0.949205886052544,0.948945972964687,0.945541524120802,0.943720914620609
SIRT7,0.990653497789189,0.936358304795433,0.946652802028437,0.946996012930033,0.945680425724383
SKP1,0.823849620002533,0.927078718421679,0.94373568683622,0.946747970486742,0.945478885485022
SLC10A2,0.986765965110916,0.964539558986402,0.946307942696915,0.946322227895484,0.945772258921341
SLC12A5,0.986779050294737,0.965274141226666,0.946150058803564,0.946180592667914,0.945933049220368
SLC12A6,0.986723662605293,0.962137336442818,0.946398646521167,0.946228599811098,0.945902757755505
SLC13A3,0.98227530911855,0.958547123095368,0.94613019979729,0.945936228395564,0.946308896596964
SLC14A2,0.982323891789147,0.961318830386827,0.946197000062578,0.946334346094455,0.94595544396554
SLC15A2,0.982172758800782,0.952672451342744,0.951026451557991,0.944569840820028,0.947330649240104
SLC15A3,0.982036235457351,0.944862458183459,0.947140386150157,0.942322433690439,0.946723408644071
SLC16A1,0.955915676400052,0.955917862022785,0.949788967215801,0.948907091013498,0.947579851395066
SLC16A2,0.999701990439465,0.951933700101978,0.943805951540211,0.943148926782638,0.948915482254773
SLC16A3,0.95556814241628,0.936147644723468,0.946948186771267,0.946304271810388,0.946024831953486
SLC16A6,0.999570144466041,0.944675471618667,0.944886652873428,0.947038096185449,0.942654354797584
SLC16A7,0.982333452969476,0.961857642032553,0.946322785892023,0.946444703443236,0.946557666347427
SLC18A1,0.973652530325547,0.966939521210013,0.946055878265042,0.946318804157804,0.945881151264942
SLC19A2,0.995133409875913,0.941780225841935,0.941436604915266,0.948136263262564,0.944359935436721
SLC19A3,0.995415958259173,0.957700336700912,0.946026803978155,0.946223336946303,0.946155418316287
SLC1A1,0.964481760087696,0.944260279506134,0.941568585439372,0.947695666498633,0.950167069173829
SLC1A4,0.977604841988029,0.942476264866914,0.941588987782603,0.948023409855861,0.945109212258614
SLC1A5,0.977615562700806,0.942939223456519,0.950074693689481,0.944890220130251,0.947512961048827
SLC1A7,0.964717198110851,0.957597922171357,0.945993544568235,0.946276900104491,0.94598922959582
SLC22A11,0.982357158371393,0.963205220129394,0.946382855975574,0.946269590590486,0.94564566601387
SLC22A4,0.982286526036616,0.959187590199956,0.944339570760364,0.945935453131573,0.945945317974447
SLC22A5,0.982129214025151,0.950193344318113,0.942129133782795,0.94347057223574,0.94513851603287
SLC22A8,0.982158366586005,0.951867437310285,0.950240084444781,0.944847248061923,0.947309455181741
SLC23A2,0.990971040109355,0.95418173247023,0.947440237213264,0.942529751247205,0.946473288639366
SLC25A12,0.977836244008882,0.955535655724634,0.942660900743304,0.947721505774972,0.948800099426013
SLC25A4,0.951344606982349,0.945382340800867,0.944812852149768,0.947047496171404,0.942442936216629
SLC25A5,0.964227048569048,0.929822826054871,0.947706465638079,0.946235426791681,0.945668767196661
SLC25A6,0.950937836625346,0.922266230256177,0.9460823287439,0.946716890593257,0.946930592323393
SLC2A1,0.929652843345862,0.958610845766638,0.946631059162577,0.946357131269009,0.9458536707096
SLC2A3,0.964713360244432,0.957373845776008,0.946519294144095,0.946159743367917,0.94617455512175
SLC38A1,0.9685575115341,0.92666216003735,0.943572616986517,0.944998019888143,0.94664263952183
SLC38A2,0.95994953439099,0.935891497496498,0.945846270322851,0.945502717316962,0.946688598847764
SLC5A4,0.999780132460949,0.956509594906177,0.946080333946635,0.946323382204948,0.946061028285306
SLC5A7,0.964775644552262,0.96089800754148,0.945998775863,0.945995222077416,0.946147601385605
SLC6A1,0.960414047482942,0.962256398505651,0.946049640555986,0.946354508089071,0.945814361869921
SLC6A12,0.947223578471737,0.960284579227457,0.946131373274054,0.94617810332509,0.945911553732997
SLC6A14,0.964789920565954,0.961845399151532,0.95294593716926,0.950482105720854,0.948059600365123
SLC6A2,0.977926804326814,0.960644979216964,0.946637743278189,0.946249523247289,0.946031272193995
SLC6A4,0.999829991382514,0.959347140909883,0.944662889153848,0.946531750848543,0.945716855984498
SLC6A8,0.995075677772835,0.93845335738643,0.950963523267736,0.94670643671955,0.944358788285972
SLC7A1,0.97326188421292,0.944881450884723,0.949613913439416,0.948970238274131,0.947197200720907
SLC7A11,0.964700876724707,0.956675612747199,0.946066617686828,0.946344726183022,0.945973390482642
SLC7A8,0.964553585826102,0.948239996112201,0.939293089486601,0.944402196356006,0.947737192197869
SLCO1A2,0.969289015284156,0.968178173737,0.946222364680394,0.946470732503424,0.94584776447586
SLCO1C1,0.982389013972321,0.965002116388312,0.945925233180593,0.94615891486827,0.94603333567613
SLCO2A1,0.982118344338464,0.949596308101408,0.942946578626159,0.944071832229143,0.945363159461944
SLCO4C1,0.98228186939566,0.958939237403046,0.945867594055673,0.946377207689768,0.945943300066009
SMG6,0.982322364988964,0.961218175845422,0.94577285810211,0.946073108205757,0.946368551595925
SMPD1,0.938443658691018,0.959747982372464,0.946139130779741,0.94609271593312,0.946071233614115
SMS,0.973071451263895,0.934060201429668,0.946528636896205,0.947367469448541,0.944808266967103
SMYD2,0.995471845562294,0.960896065071081,0.946864003713346,0.946963562229764,0.945982141219308
SNRPA,0.981864420330062,0.935304511875919,0.947520209894224,0.947072045572541,0.946167532202947
SOD1,0.951085506242348,0.930641295055266,0.946020025660476,0.946471904888113,0.945592174228716
SORD,0.994938919140865,0.930664904343019,0.942967687633778,0.945489923813749,0.944094816025183
SPP1,0.937825324159981,0.924780650546717,0.948635277131912,0.948147684077033,0.946084458031144
SPR,0.986362496218798,0.941761932942559,0.9412960918933,0.948186275880529,0.944264372668435
SPTBN1,0.964822828380948,0.963586188766262,0.946538621972195,0.946440448705026,0.946294434939974
SPTLC1,0.97750050271758,0.936489499840231,0.945423389230999,0.946467692622778,0.946493531209711
SPTLC2,0.977942877756861,0.961561294698078,0.945919480274742,0.946372910288715,0.945970253735281
SQLE,0.986244242391323,0.934982874607255,0.947567315479376,0.946450234094846,0.945335480482862
SRPK2,0.99978572096026,0.956831849864766,0.946091911534281,0.946440639926919,0.94594882063004
SRR,0.995429540476935,0.958475448366866,0.944697761659553,0.946370899836153,0.946190617921707
ST14,0.999361543398027,0.932787132410287,0.948575098621514,0.946562691066481,0.946828583905754
STAT3,0.771374516687817,0.935467547743853,0.945192359778053,0.947227570282096,0.947413047739517
STAT4,0.942865006215576,0.961757578828418,0.947112554183778,0.945099411081642,0.945946222571554
STK17B,0.999856564288054,0.960800284483854,0.947952894009755,0.945229222774834,0.946087989931803
STMN4,0.999769588175868,0.95591386099289,0.946092345180544,0.946369755300853,0.946049855556263
STS,0.960350869693586,0.958623888685563,0.945860042566725,0.944957355767171,0.9459489108161
STX4,0.946701221893398,0.930670371117949,0.945281168300347,0.946095269435135,0.946740204742764
SUCLG1,0.977651458018055,0.945115618126183,0.949187354524545,0.948659317787473,0.947079087596414
SUCLG2,0.977875542906551,0.957746000784187,0.946109390376244,0.946373809545304,0.945918791453409
SULT1A1,0.981918098838608,0.938253898897221,0.941401865906974,0.944143597186963,0.945161367349634
SULT1E1,0.977952096129767,0.962079722799642,0.946213825420664,0.946263350746987,0.945961268108238
SV2A,0.995485867495926,0.961687641428566,0.945856387539941,0.946850041448595,0.945919194055484
SYN1,0.982270326050564,0.958292369107305,0.946119811818096,0.946527868704463,0.945778809902363
SYT2,0.991022072508648,0.957204900542338,0.94609225249578,0.946010723548644,0.946103135088245
TACR1,0.960396788873423,0.961286738439737,0.946313276900038,0.946579402352304,0.945787869564422
TAOK2,0.990884853027649,0.949370428128618,0.943043959294048,0.944149116982845,0.945388141346534
TARS,0.986086178489861,0.926017342957132,0.948317100013938,0.946482704253384,0.946110730277674
TBXA2R,0.925207744297161,0.955214608298477,0.943258302303626,0.947058964147189,0.948642310419462
TCF7L2,0.942678190083115,0.95112537795666,0.947686836243519,0.945478670144643,0.951027869221831
TEK,0.973481491426748,0.957233476637314,0.946233814435634,0.946049504974821,0.946178657081746
TF,0.960198518749515,0.949973738389386,0.947253604800443,0.945725495251401,0.949730732238389
TFPI,0.973559286409515,0.961653142990347,0.946315993563754,0.946260403939981,0.945885139688695
TGFB1,0.80205957166349,0.934750763434499,0.944253175480605,0.945865364318203,0.947177445922814
TGFB2,0.859607400869037,0.965329223337849,0.946255472358965,0.946076638886876,0.94651041693949
TGM3,0.999788670469321,0.956990257571526,0.946002572265565,0.94615975318725,0.945825598740532
THBS1,0.934082411428551,0.96112346231009,0.945600465859677,0.946457901612388,0.946009820915913
TIMP3,0.994849977941473,0.925592467048876,0.943200142515303,0.945484956086275,0.946844825754786
TK1,0.973091767226057,0.935147814396264,0.951301451946756,0.944835659507578,0.942229965612067
TLE3,0.986240081693322,0.934751527643236,0.943311279264957,0.946893835523658,0.946468459174247
TLR4,0.92082483471561,0.95520852609098,0.94721252431473,0.942548416684198,0.946455200203147
TMLHE,0.991084207127439,0.960738619751674,0.945946140818997,0.946342503416252,0.946063556877559
TNFRSF11A,0.991056651195572,0.959193747341256,0.946794412329131,0.946876232682714,0.946267995352181
TNFRSF1A,0.885444591263216,0.938458183905265,0.945898974068308,0.946667171854526,0.947115013182847
TNFRSF1B,0.938197366621793,0.945868303703933,0.949110293715771,0.948577176786331,0.947065917974622
TNFSF11,0.986650326884916,0.957976171112343,0.946097904006203,0.946160430392545,0.946150004094104
TNK2,0.991045784875985,0.958569053111861,0.946175788620482,0.946502241622772,0.945882802318608
TOMM40,0.986235731362543,0.934513591497188,0.947802982306207,0.947004216739779,0.945939177744387
TOP1,0.995029259179121,0.935771688087353,0.946056515292801,0.945809723338881,0.946106090375728
TOP2A,0.9905599242767,0.931094478574037,0.953291936989472,0.946554498370225,0.940739388637173
TOP2B,0.995053505217459,0.937171221589003,0.94545212814409,0.946735582979909,0.946823346887258
TP53,0.723275838884835,0.943503630124319,0.944357671919675,0.950816232497836,0.946352403482552
TPI1,0.959801434015866,0.927562225874359,0.948133231286732,0.947041510981618,0.945958470884017
TPK1,0.995363344994286,0.954567220476089,0.947095439696486,0.942164174748229,0.946479023715024
TPP2,0.981935355509958,0.939459110802799,0.945024748631918,0.950870447487582,0.946520077050722
TPSAB1,0.990566408449528,0.931300443903745,0.936733738798037,0.94353719838884,0.945709256619029
TPSB2,0.999285575717311,0.9284551863476,0.939743853212355,0.945622279302328,0.946463167182325
TRAC,0.99938431445241,0.934010544489179,0.947265384607219,0.9446186203265,0.946559024309513
TRAPPC3,0.999571895315608,0.944779719535535,0.949117537968004,0.948622109658459,0.94705545252564
TRAPPC6A,0.999566205989434,0.944458388719634,0.944775012663913,0.947098820270484,0.942320935687783
TRBC1,0.999457250953691,0.938123974643474,0.950184929143425,0.943399595422173,0.944368371450879
TRHR,0.960359521375705,0.959158724627616,0.946071176090632,0.946218414906857,0.946050331408745
TRPA1,0.999842093168977,0.960026785801303,0.945900821518639,0.94643220716151,0.945899666727712
TRPC3,0.934103552451886,0.96231637078026,0.946027203394305,0.94631206023656,0.945984584201625
TRPC6,0.920955562178843,0.962755297095344,0.94599408066532,0.946225630695868,0.946066806879994
TRPC7,0.938407201340388,0.957682685617906,0.946158633478688,0.946111706946192,0.946066579581353
TRPM1,0.999796621310311,0.957445701662865,0.945992820662965,0.946373125044332,0.94607404402769
TRPM3,0.999779429631929,0.956468007299104,0.946080466568597,0.946333819878469,0.94624534435006
TRPM4,0.999574296849295,0.944848094066379,0.943190789742008,0.947240094097332,0.948743686243911
TRPM6,0.999818787741243,0.958689390243762,0.946317301845818,0.946029022529627,0.946063042929972
TSC1,0.942578006266038,0.945538906892343,0.942767813969681,0.947328306024273,0.949124865950905
TSHR,0.95595270539308,0.957933245356258,0.946070703655599,0.946119966264799,0.946123695628416
TSPO,0.994875050658027,0.927055942675658,0.947791881199555,0.946693813270606,0.946819603104461
TST,0.990758159692555,0.942174396525238,0.945885789178271,0.942937917878121,0.942919301059286
TUBA1A,0.933616666672075,0.934761924946506,0.946015720059738,0.947458330954094,0.946356958084961
TUBA1B,0.959737416745149,0.923911830932977,0.946557311415763,0.946461072574015,0.946131727480405
TUBA1C,0.964106621289198,0.923001426968919,0.946945496474204,0.946514561229319,0.94628956767193
TUBA4A,0.929282389198438,0.937587057790503,0.952344055173671,0.945216213513101,0.944714780207057
TUBB,0.968517417575193,0.924461762886513,0.947847903814204,0.947061782074452,0.946793338627098
TUBB2A,0.959973743602266,0.937280641189621,0.946597941684452,0.945875325627122,0.946348941312808
TUBB3,0.968483230848581,0.922522814921738,0.94743138340776,0.946885917383972,0.946392130456817
TUBB4B,0.946561821236896,0.92279679444069,0.946666679079558,0.946666538598529,0.946225025849822
TUBB6,0.968879332780794,0.945032999546057,0.949512361216436,0.948892714082425,0.947170182711597
TUBG1,0.968610446251183,0.929770277784878,0.94629884201969,0.947412907298558,0.944783574367472
TXNRD1,0.973232639584502,0.943073435056603,0.950028333983662,0.94491976082789,0.947498254141464
TYMP,0.973115827580215,0.936481959447568,0.946754970808247,0.945236282412007,0.946151013939365
TYMS,0.951184271204936,0.936311787291486,0.952318581679431,0.947751115923905,0.943073043823624
UBA3,0.964499921385625,0.945357020132165,0.949174665386774,0.948641497800608,0.947078269669932
UBC,0.994825391061363,0.924228794432383,0.945418385977416,0.946262670418264,0.946656347934057
UCKL1,0.990570499702491,0.931649295670972,0.945750239306442,0.946972597007004,0.946109756914242
UGCG,0.972930156268503,0.926059964621449,0.940025368985469,0.947521628295307,0.944886591299249
UGT1A8,0.947231789745677,0.960754801354954,0.945898783941222,0.946342661874296,0.946012097042559
UGT2B15,0.960341950215814,0.958161648142498,0.946188508764425,0.946175781571664,0.946027244674055
UMPS,0.982276582346196,0.958639071674885,0.946118016734259,0.94637502293868,0.94597637505481
UQCR10,0.977335832191085,0.927139557511769,0.946452081644039,0.945914059790747,0.946288599773868
UQCRB,0.964217659641524,0.929305585237828,0.947041648277936,0.946761906834752,0.946058531690654
UQCRC1,0.959795400968456,0.927198426431253,0.945935125112573,0.946405156044292,0.945920233257039
UQCRC2,0.964348793006998,0.936731418042082,0.946248261198267,0.946682221391705,0.946305086324035
UQCRFS1,0.964266385163362,0.93206796863803,0.947316473658156,0.946843495834459,0.94620979714232
UQCRQ,0.964182153697589,0.927248118970231,0.944193271960226,0.945574567651188,0.946335638420466
UROD,0.986663089647907,0.958707212362164,0.94636259192083,0.946340576004433,0.946035623798456
USP1,0.981858579879813,0.935011191582704,0.948941192722222,0.948275268704725,0.946645900860257
VAMP2,0.907793191399052,0.962389132884584,0.944896261319285,0.946489945932748,0.946429592868591
VARS,0.981812880899636,0.932382372703648,0.947963437060566,0.947092863343668,0.946340776059571
VCP,0.99920835313491,0.924101941170665,0.946595503658268,0.94624179274585,0.946220379024634
VDAC1,0.977266933026217,0.923363443189401,0.946168165772948,0.948989248160019,0.944855350466529
VDAC2,0.986168956282274,0.93072402944346,0.946803448217034,0.946876768987642,0.946037737118689
VDAC3,0.986714522489884,0.961634341752207,0.946295682143687,0.94649553589967,0.945450429264777
VDR,0.964707286875658,0.957029964901939,0.94616801425481,0.946139738916323,0.946096816617667
VEGFA,0.863513362198788,0.93816627546816,0.948040022100549,0.946349638740672,0.947366482574314
VEGFB,0.938042418024334,0.937018435380567,0.944951983694086,0.946556464456739,0.946807458594699
VKORC1,0.981846605770901,0.934286415410135,0.946163268921043,0.946841094461249,0.946221750993536
WARS,0.981895642659279,0.937013197890559,0.951479395533355,0.944800142607628,0.94416774814249
XBP1,0.968645716535106,0.93161633540069,0.937238019382639,0.943118589851545,0.944773545359526
XDH,0.968968509707954,0.949939547389552,0.947315534976222,0.94569739926831,0.949914055101271
XRCC1,0.973089685604769,0.935061306871035,0.945905115219215,0.946999539007948,0.946454170180666
XRCC4,0.960403372545924,0.96165210269146,0.946220615568259,0.946362880452395,0.945779305756534
XRCC5,0.946662158426827,0.928473420264796,0.946219087508044,0.946521984249585,0.94660235111449
YARS,0.986259857831741,0.935856955796602,0.948124419418638,0.946580184870194,0.946660989007224
YES1,0.859273487713722,0.946511538745194,0.950136584108656,0.949281130143738,0.947363969794112
